1010,29888896,-97952359,-76,21 Mar 2014 14:40:55,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1015,29888932,-97952405,-76,21 Mar 2014 14:40:58,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1019,29888971,-97952446,-76,21 Mar 2014 14:41:05,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1023,29889043,-97952535,-78,21 Mar 2014 14:41:11,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1028,29889078,-97952584,-78,21 Mar 2014 14:41:14,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1033,29889116,-97952623,-78,21 Mar 2014 14:41:20,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1038,29889135,-97952670,-78,21 Mar 2014 14:41:24,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1043,29889092,-97952764,-76,21 Mar 2014 14:41:31,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1048,29889078,-97952817,-77,21 Mar 2014 14:41:34,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1054,29889066,-97952872,-77,21 Mar 2014 14:41:42,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1062,29889142,-97953006,-76,21 Mar 2014 14:41:52,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1067,29889176,-97953044,-76,21 Mar 2014 14:41:57,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1072,29889212,-97953082,-76,21 Mar 2014 14:42:02,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1077,29889250,-97953118,-70,21 Mar 2014 14:42:05,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1082,29889321,-97953199,-70,21 Mar 2014 14:42:09,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1087,29889362,-97953233,-79,21 Mar 2014 14:42:16,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1093,29889407,-97953265,-79,21 Mar 2014 14:42:22,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1099,29889450,-97953302,-77,21 Mar 2014 14:42:26,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1104,29889482,-97953341,-77,21 Mar 2014 14:42:31,Cem1,5320,00:21:a4:31:92:0d,[ESS]
1107,29889562,-97953404,-73,21 Mar 2014 14:42:36,Cem1,5320,00:21:a4:31:92:0d,[ESS]
